장소명,주소,경도,위도,분류
다산정약용선생상,서울 용산구 소월로 109 (후암동),126.982158117042,37.5525564160959,historicalsite
광화문광장 이순신장군동상,서울 종로구 세종로 1-68,126.976901845925,37.5724324798009,historicalsite
종묘 제정,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
종묘 영녕전,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
선릉 성종왕비정현왕후릉,서울 강남구 선릉로100길 1 (삼성동),127.047165945717,37.5073677154051,historicalsite
종묘 전사청,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
이화장,서울 종로구 이화장1길 32 (이화동),127.006414931482,37.578342566916,historicalsite
의릉,서울 성북구 화랑로32길 146-20 (석관동),127.059418046671,37.605163743116,historicalsite
월계동각심재,서울 노원구 초안산로7길 20 (월계동),127.050740918085,37.6339696678782,historicalsite
삼청동 오위장김춘영가옥,서울 중구 퇴계로34길 28 (필동2가),126.994738735334,37.5595422700067,historicalsite
영휘원,서울 동대문구 홍릉로 90 (청량리동),127.043537625987,37.5895837930767,historicalsite
종묘 영녕전악공청,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
정전악공청,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
숭인원,서울 동대문구 홍릉로 90 (청량리동),127.043537625987,37.5895837930767,historicalsite
궁산 소악루,서울 강서구 양천로47나길 52-54 (가양동),126.841331638307,37.57425308557,historicalsite
서울 선릉과 정릉,서울 강남구 선릉로100길 1 (삼성동),127.047165945717,37.5073677154051,historicalsite
서울방이동고분군,서울 송파구 오금로 219 (방이동),127.118164220291,37.5075749063374,historicalsite
문화류씨묘역 문양군류희림묘역,서울 송파구 오금로 363 (오금동),127.131652867637,37.5051911812908,historicalsite
올림픽공원 몽촌토성,서울 송파구 올림픽로 424 (방이동),127.115517876627,37.5203396980951,historicalsite
종묘 망묘루,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
삼각동도편수 이승업가옥,서울 중구 퇴계로34길 28 (필동2가),126.994738735334,37.5595422700067,historicalsite
남산공원 남산봉수대,서울 중구 예장동 8-1,126.987632800228,37.5517486507969,historicalsite
남산골한옥마을,서울 중구 퇴계로34길 28 (필동2가),126.994738735334,37.5595422700067,historicalsite
국립서울현충원,서울 동작구 현충로 210 (동작동),126.978408414947,37.4998236507216,historicalsite
국립4.19민주묘지,서울 강북구 수유동 580-1,127.00767257406,37.6490400141611,historicalsite
전주이씨 광평대군파묘역,서울 강남구 광평로31길 20 (수서동),127.09213631557,37.4865192139773,historicalsite
광화문,서울 종로구 사직로 161 (세종로),126.976842133821,37.5759040910202,historicalsite
광개토대왕릉비,서울 용산구 이태원로 29 (용산동1가),126.978466063237,37.5373140468913,historicalsite
종묘 공민왕신당,서울 종로구 훈정동,126.994172362099,37.5743637157987,historicalsite
경희궁지,서울 종로구 새문안로 45 (신문로2가),126.96798487452,37.5717690679936,historicalsite
종묘,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
현충원호국지장사,서울 동작구 현충로 210 (동작동),126.978408414947,37.4998236507216,historicalsite
서울 헌릉과 인릉,서울 서초구 헌인릉길 36-10 (내곡동),127.083715641013,37.4653774350288,historicalsite
종묘 향대청,서울 종로구 종로 157 (훈정동),126.994863544675,37.573133529535,historicalsite
태릉,서울 노원구 화랑로 727 (공릉동),127.101692069752,37.6347814286789,historicalsite
충숙공이상길묘역,서울 노원구 하계동 산 16-1,127.079754920743,37.6411330307313,historicalsite
초안산 조선시대분묘군,서울 노원구 월계동 산 8-3,127.046285319339,37.637743925185,historicalsite
청권사,서울 서초구 효령로 135 (방배동),126.998638501688,37.4819914336949,historicalsite
경복궁 천추전,서울 종로구 사직로 161 (세종로),126.976842133821,37.5759040910202,historicalsite
복각천상열차 분야지도각석,서울 종로구 효자로 12 (세종로),126.974974825074,37.5765916191985,historicalsite
국립서울현충원 창빈안씨신도비부묘소,서울 동작구 동작동 299-10,126.969994766153,37.4973478301856,historicalsite
오간수문지,서울 종로구 창신동 436-91,127.011088037425,37.5698954844719,historicalsite
서울 남현동 요지,서울 관악구 남현동 538-1,126.979839650871,37.4750843855739,historicalsite
권율장군집터,서울 종로구 사직로2길 14 (행촌동),126.964003814558,37.5729405662598,historicalsite
일본군관사,서울 마포구 가양대로 189 (상암동),126.883089207475,37.5847882175072,historicalsite
홍건익가옥,서울 종로구 필운대로1길 14-4 (필운동),126.968863344779,37.577894174454,historicalsite
탕춘대성암문,서울 종로구 구기동 산 3-24,126.950697970679,37.6129289843282,historicalsite
암사동선사주거지 움집,서울 강동구 올림픽로 875 (암사동),127.130833358875,37.5598523707759,historicalsite
부암동백석동천,서울 종로구 부암동 산 25,126.967622628823,37.5997666950127,historicalsite
구러시아공사관,서울 중구 정동 15-3,126.971572055359,37.5680691476808,historicalsite
세검정터,서울 종로구 세검정로 244 (신영동),126.95970458873,37.6008931085507,historicalsite
우정총국시민광장,서울 종로구 우정국로 55 (견지동),126.981881684461,37.5738931410856,historicalsite
소의문터,서울 중구 서소문동,126.97389954989,37.5631129454112,historicalsite
만해한용운심우장,서울 성북구 성북로29길 24 (성북동),126.991664715178,37.5936269817903,historicalsite
서울석촌동고분군,서울 송파구 석촌동 248,127.102279625209,37.5019279928974,historicalsite
풍납토성,서울 송파구 풍납동 73-1,127.121282775873,37.5383373629027,historicalsite
선잠단지,서울 성북구 성북동 64-1,126.999408254155,37.5936070924063,historicalsite
승동교회,서울 종로구 인사동길 7-1 (인사동),126.986324409633,37.5712622031943,historicalsite
낙성대,서울 관악구 낙성대로 77 (봉천동),126.959370998377,37.4719720770814,historicalsite
돈의문터,서울 종로구 평동,126.966843743393,37.5678972658597,historicalsite
사직단,서울 종로구 사직로 89 (사직동),126.967833124699,37.5756034804899,historicalsite
단성사 영화역사관,서울 종로구 돈화문로 26 (묘동),126.992526739499,37.5710194900321,historicalsite
독립문,서울 서대문구 통일로 251 (현저동),126.955611774864,37.5746085138333,historicalsite
환구단,서울 중구 소공동 87-14,126.979742792715,37.5649455477944,historicalsite
정릉,서울 성북구 아리랑로19길 116 (정릉동),127.006676901021,37.6012265878,historicalsite
송파나루공원 삼전도비,서울 송파구 잠실동 47,127.100563730672,37.507704547907,historicalsite
서울암사동유적,서울 강동구 올림픽로 875 (암사동),127.130833358875,37.5598523707759,historicalsite
절두산순교성지,서울 마포구 토정로 6 절두산순교성지 (합정동),126.911793575318,37.5441354407025,historicalsite
문화역서울284,서울 중구 통일로 1 (봉래동2가),126.972115894161,37.5560581817344,historicalsite
서울번동 창녕위궁재사,서울 강북구 월계로 173 (번동),127.044324732036,37.6202544613023,historicalsite
숭례문,서울 중구 세종대로 40 (남대문로4가),126.975359779271,37.5599277853801,historicalsite
황학정,서울 종로구 사직로9길 15-32 (사직동),126.963945833593,37.5779183632114,historicalsite
창덕궁,서울 종로구 율곡로 99 (와룡동),126.989710338876,37.5788697347103,historicalsite
경희궁,서울 종로구 새문안로 45 (신문로2가),126.96798487452,37.5717690679936,historicalsite
운현궁,서울 종로구 삼일대로 464 (운니동),126.986981427118,37.5756967940777,historicalsite
경복궁,서울 종로구 사직로 161 (세종로),126.976842133821,37.5759040910202,historicalsite
덕수궁,서울 중구 세종대로 99 (정동),126.973725785222,37.5660868250943,historicalsite
창경궁,서울 종로구 창경궁로 185 (와룡동),126.993841430623,37.5776239475981,historicalsite
궁궐문화원,서울 종로구 사직로 68 4층 (사직동),126.967126039353,37.5740904256051,historicalsite
